0,0,0.9383949179636706
1,0,0.39626208303952837
2,0,0.5911763113371877
3,0,0.4536515573135395
4,0,0.4667719914804315
5,0,0.4684039577806305
6,0,0.5364227463588153
7,0,1.1629023795107356
8,0,0.4385864460165149
9,0,0.33645637624347496
10,0,1.2377533596603947
11,0,0.7754919219091228
12,0,0.819456163520437
13,0,1.082099689049699
14,0,0.615337209585054
15,0,0.3175326747238509
16,0,0.40157883934107735
17,0,0.4813412587701544
12,1,0.5170192753125612
9,1,0.1198481793662466
18,1,0.6113664915883622
10,1,0.4408966425781333
1,1,0.39626208303952837
7,1,0.2907255948776839
14,1,0.16628759186872186
15,1,0.12581934554774804
16,1,0.20078941967053868
17,1,0.39811132649651365
4,1,0.24660536762780635
8,1,0.4385864460165149
5,1,0.2739587323802703
7,2,0.5814511897553678
9,2,0.1198481793662466
10,2,0.4408966425781333
5,2,0.14473810585594374
11,2,1.229125615838139
10,3,0.4408966425781333
15,3,0.07938316868096272
15,4,0.07938316868096272
9,4,0.1198481793662466
10,4,0.4408966425781333
5,4,0.0913195774600901
11,4,0.7754919219091228
9,5,0.3595445380987398
10,5,0.6988046451802
0,5,0.5920612743435266
1,5,0.7925241660790567
11,5,2.326475765727368
2,5,0.9369922847840979
4,5,0.5168609974684567
5,5,0.32737726077612395
6,5,0.33253180414318695
12,5,0.819456163520437
13,5,1.082099689049699
18,5,0.9689929633650103
7,5,0.46078916588097973
14,5,0.16628759186872186
15,5,0.23814950604288812
16,5,0.46621859468915294
17,5,0.6344670914027595
8,5,0.4385864460165149
19,5,0.9307072154990585
9,7,0.1899548700752039
18,7,0.6113664915883622
10,7,0.6988046451802
11,7,1.229125615838139
7,7,0.2907255948776839
14,7,0.2635595974471484
15,7,0.12581934554774804
16,7,0.46621859468915294
4,7,0.1555906638268105
5,7,0.21203749251782592
19,7,0.4653536077495293
6,7,0.20389094221562834
9,8,0.3595445380987398
1,8,0.9200920635480699
2,8,0.5911763113371877
3,8,1.172672264049254
4,8,0.24660536762780635
5,8,0.35677559837376965
6,8,0.12864086192755864
14,8,0.4668282895097623
15,8,0.3639688515906362
17,8,0.5435065151231057
0,9,0.9383949179636706
1,9,0.39626208303952837
2,9,0.5911763113371877
4,9,0.66093786170486
5,9,0.3946766474380061
6,9,0.47602775485264226
7,9,0.6750439266493358
8,9,0.6951430702607398
19,9,1.3064127412129045
9,9,0.3981270341578345
10,9,0.4408966425781333
14,9,0.4988627756061655
15,9,0.18432200962150988
16,9,0.20078941967053868
17,9,0.34291443165110264
15,10,0.07938316868096272
16,10,0.31824370071936675
17,10,0.39811132649651365
4,10,0.1555906638268105
9,10,0.1198481793662466
5,10,0.23605768331603383
19,10,0.4653536077495293
11,10,1.229125615838139
6,10,0.12864086192755864
0,11,0.5920612743435266
1,11,1.2561210841506107
11,11,1.229125615838139
2,11,1.3726688863256944
3,11,0.7190207067357146
4,11,0.24660536762780635
5,11,0.2563664652628046
6,11,0.2572817238551173
14,11,0.3325751837374437
15,11,0.23814950604288812
16,11,0.46621859468915294
17,11,0.34291443165110264
8,11,0.6951430702607398
19,11,0.4653536077495293
0,12,1.1841225486870532
1,12,0.6280605420753054
3,12,0.907303114627079
4,12,0.592388879747217
5,12,0.42407498503565183
6,12,0.4077818844312567
7,12,0.816169929747991
8,12,0.6951430702607398
19,12,0.7375680178583061
9,12,0.46823372486679177
11,12,0.7754919219091228
12,12,1.20048158094654
13,12,2.7971871182354957
14,12,0.5271191948942968
15,12,0.3175326747238509
16,12,0.5636871656091766
17,12,0.4432104733871041
9,13,0.3799097401504078
10,13,0.6988046451802
0,13,1.1841225486870532
1,13,0.39626208303952837
3,13,0.907303114627079
4,13,0.1555906638268105
5,13,0.23605768331603383
6,13,0.4077818844312567
13,13,1.082099689049699
18,13,0.6113664915883622
7,13,0.5814511897553678
14,13,0.3325751837374437
15,13,0.2516386910954961
17,13,0.34291443165110264
19,13,1.2029216256078352
9,14,0.1899548700752039
18,14,0.9689929633650103
11,14,0.7754919219091228
7,14,0.5814511897553678
14,14,0.3325751837374437
15,14,0.18432200962150988
3,14,0.7190207067357146
16,14,0.40157883934107735
17,14,0.34291443165110264
4,14,0.3612703336416462
8,14,0.6951430702607398
5,14,0.2739587323802703
19,14,0.4653536077495293
6,14,0.12864086192755864
0,15,1.374723706793049
1,15,0.9200920635480699
2,15,1.8739845695681958
3,15,1.0533462962157119
4,15,0.6488013990824232
5,15,0.5372004776162593
6,15,0.62493486244091
18,15,0.6113664915883622
7,15,0.6750439266493358
19,15,1.0805176158908254
9,15,0.3799097401504078
10,15,1.3226899277343998
12,15,1.4514566073473743
13,15,1.7150874291857967
14,15,0.649667428838297
15,15,0.40385892088510555
16,15,0.46621859468915294
17,15,0.5435065151231057
9,16,0.33645637624347496
0,16,0.9383949179636706
1,16,0.6280605420753054
2,16,1.5281685961212856
3,16,1.172672264049254
4,16,0.40219603145461685
5,16,0.42407498503565183
6,16,0.3859225857826759
12,16,1.336475438832998
13,16,1.082099689049699
18,16,0.9689929633650103
7,16,0.6750439266493358
14,16,0.2635595974471484
15,16,0.18432200962150988
16,16,0.5190331203899053
17,16,0.34291443165110264
19,16,0.4653536077495293
12,17,0.5170192753125612
7,17,0.5814511897553678
14,17,0.2635595974471484
15,17,0.18432200962150988
3,17,0.4536515573135395
16,17,0.40157883934107735
17,17,0.17145721582555132
4,17,0.24660536762780635
8,17,0.4385864460165149
5,17,0.2739587323802703
