0,0,0.4684039577806305
0,10,0.23605768331603383
0,1,0.2739587323802703
0,11,0.2563664652628046
0,12,0.42407498503565183
0,13,0.23605768331603383
0,14,0.2739587323802703
0,15,0.5372004776162593
0,16,0.42407498503565183
0,17,0.2739587323802703
0,18,0.32737726077612395
0,19,0.42407498503565183
0,2,0.14473810585594374
0,4,0.0913195774600901
0,5,0.32737726077612395
0,7,0.21203749251782592
0,8,0.35677559837376965
0,9,0.3946766474380061
1000,13,3.769012527813204
1000,19,3.769012527813204
100,0,2.952031140246099
1001,13,4.321345610125827
10,0,1.1629023795107356
1002,13,3.9549676308786266
1003,13,6.171277597404211
1004,13,6.171277597404211
1005,13,11.60243935905029
1006,13,4.657932077179432
1007,13,3.487965531312596
1008,13,2.9587282665533903
1009,13,4.575247232196029
1010,13,3.4459437456280213
101,0,2.6799281024271244
10,1,0.2907255948776839
1011,13,1.4600784003190308
101,17,2.6799281024271244
10,12,0.816169929747991
1012,13,6.171277597404211
10,13,0.5814511897553678
1013,13,3.000329580777962
10,14,0.5814511897553678
1014,13,4.648277576566593
10,15,0.6750439266493358
1015,13,3.1000694257083254
10,16,0.6750439266493358
1016,13,3.3105660346182013
10,17,0.5814511897553678
1017,13,6.171277597404211
10,18,0.2907255948776839
1018,13,6.171277597404211
10,19,0.5814511897553678
1019,13,1.5607593069336585
1019,16,1.5607593069336585
1020,13,4.822475463963537
102,0,2.5641350346418283
10,2,0.5814511897553678
1021,13,6.171277597404211
1022,13,3.9173586478323745
1023,13,6.074025188269002
1024,13,6.167964982446153
1024,15,1.8567424719213532
1025,13,3.2747621910154163
1025,18,1.6373810955077082
1026,13,3.067824208031395
1027,13,7.825874336165004
1028,13,5.69082458348601
1029,13,4.822475463963537
103,0,0.4385864460165149
1030,13,4.028730235867798
103,1,0.4385864460165149
103,11,0.6951430702607398
1031,13,5.2103715695678074
103,12,0.6951430702607398
103,14,0.6951430702607398
103,17,0.4385864460165149
103,19,0.6951430702607398
1032,13,4.509183249785999
1033,13,4.822475463963537
1034,13,2.3552725652249404
103,5,0.4385864460165149
1035,13,3.9684185452307976
1036,13,5.2103715695678074
1037,13,3.791019048536403
1037,15,3.791019048536403
1038,13,2.864491000615154
103,9,0.6951430702607398
1039,13,6.881942760611258
1040,13,6.171277597404211
104,0,2.6321058880772097
1041,13,5.409777586985402
1,0,4.115044837577818
1042,13,2.6534351765232227
1043,13,1.7875660137805838
1043,15,1.7875660137805838
1043,16,1.7875660137805838
1044,13,5.6491429061853635
1045,13,2.2200312065673966
1045,14,2.2200312065673966
1046,13,6.171277597404211
1047,13,2.7815458872235155
1048,13,4.648277576566593
1049,13,3.0221056286210466
1050,13,2.206259617524932
105,0,1.7938050044223135
10,5,0.46078916588097973
1051,13,5.69082458348601
105,15,1.7938050044223135
1052,13,2.238829570359153
1052,15,2.238829570359153
1053,13,5.409777586985402
1054,13,3.09186640475685
1055,13,6.171277597404211
1056,13,6.762232844417866
1057,13,1.9428587152951031
1057,15,1.9428587152951031
1058,13,6.059038076235189
1059,13,4.9293245730672
1060,13,4.336711067431562
106,0,6.171277597404211
1061,13,3.2568067631521513
1061,15,3.2568067631521513
1062,13,3.1000694257083254
1062,19,3.1000694257083254
1063,13,5.409777586985402
1064,13,3.706898112673557
1065,13,2.993220316604663
1066,13,2.7559655976338937
1067,13,4.575247232196029
1068,13,3.5174656080527025
1069,13,5.409777586985402
1070,13,1.7156545513003647
1070,15,2.7192481280026595
1070,16,1.7156545513003647
10,7,0.2907255948776839
107,0,3.1179410780467163
107,11,1.5589705390233581
1071,13,2.534317655456007
